id,investor_email,startup_id,amount,created_at
14464,dayitasolanki279@gmail.com,527,131349.13,2021-12-22
14465,meeraparsa999@gmail.com,2265,265828.62,2020-11-16
14466,ikshitagola41@gmail.com,2757,127671.53,2020-09-16
14467,wishibassi658@gmail.com,1334,156249.26,2024-05-08
14468,qarindubey90@gmail.com,732,115857.08,2022-11-12
14469,vedagera662@gmail.com,3924,206443.89,2023-07-11
14470,nathankeer205@gmail.com,1344,162442.0,2020-08-19
14471,urvibedi525@gmail.com,2294,69725.3,2024-08-24
14472,upadhritibhakta12@gmail.com,779,72494.07,2023-12-05
14473,masonchadha691@gmail.com,3213,9888.45,2020-03-15
14474,ladlinair764@gmail.com,1068,83494.29,2021-09-27
14475,prishaapte478@gmail.com,625,213515.66,2021-05-06
14476,niharikawalia132@gmail.com,3961,255900.84,2023-02-15
14477,kamyamander408@gmail.com,2456,204844.67,2021-03-27
14478,varshamody392@gmail.com,3686,194370.58,2020-08-02
14479,yoshitarau448@gmail.com,2112,139877.92,2021-06-14
14480,anthonyjain934@gmail.com,1977,211993.16,2021-11-13
14481,upmajani884@gmail.com,3280,172902.26,2023-08-02
14482,mahikabadal12@gmail.com,133,294355.92,2024-03-23
14483,nandinikannan529@gmail.com,3927,142124.37,2024-03-11
14484,ucchalramesh202@gmail.com,1076,257440.65,2021-08-02
14485,wyattrajagopalan535@gmail.com,3383,219929.13,2022-06-06
14486,kashvirau763@gmail.com,1854,208835.46,2020-12-09
14487,aadhyagara222@gmail.com,2739,10919.31,2020-12-28
14488,nitararastogi80@gmail.com,1237,224335.16,2022-12-31
14489,kabirdeshmukh755@gmail.com,2681,139799.36,2023-03-27
14490,saramistry569@gmail.com,1904,114485.88,2023-03-16
14491,chamelidate880@gmail.com,413,31366.96,2022-10-15
14492,chakrikaganguly184@gmail.com,3209,149553.03,2020-07-29
14493,watikabhatti227@gmail.com,3632,152684.13,2021-01-30
14494,bhavnadivan42@gmail.com,1411,45759.85,2023-05-14
14495,urishillatella348@gmail.com,296,32137.59,2021-12-22
14496,imarantank226@gmail.com,2705,188929.56,2022-02-19
14497,agastyabumb357@gmail.com,2187,219736.41,2021-09-16
14498,damyantimore386@gmail.com,2621,165222.63,2021-08-16
14499,ridhidevi856@gmail.com,2195,242066.77,2020-08-25
14500,dayitadhillon664@gmail.com,3487,143089.2,2020-02-13
14501,saumyaahuja910@gmail.com,830,145651.9,2020-06-28
14502,simonsarma351@gmail.com,3295,76637.76,2024-12-21
14503,yadavibarad567@gmail.com,2265,25180.64,2020-02-06
14504,deepadewan475@gmail.com,2387,298372.97,2023-04-12
14505,rudrapingle401@gmail.com,1937,240503.92,2022-02-02
14506,balhaarkonda679@gmail.com,2713,38598.99,2023-01-14
14507,ishwarsur235@gmail.com,1359,162460.15,2022-01-07
14508,azaanbali19@gmail.com,966,141996.3,2024-12-27
14509,urishillasridhar822@gmail.com,3157,128080.6,2024-12-03
14510,vincentmore149@gmail.com,3286,117278.57,2022-08-11
14511,jagvimallick470@gmail.com,829,180501.53,2024-06-07
14512,mekhaladhawan296@gmail.com,3438,215454.04,2020-08-25
14513,aishanitripathi869@gmail.com,3960,182191.29,2023-02-01
14514,mohinichanda286@gmail.com,586,140358.53,2023-09-02
14515,madhavbandi383@gmail.com,3005,137421.86,2020-10-13
14516,kabirdada582@gmail.com,2476,224945.15,2024-07-22
14517,pranavnigam748@gmail.com,6,187075.6,2021-03-15
14518,ekarajkeer982@gmail.com,750,155815.16,2021-04-06
14519,hemanibath187@gmail.com,3749,147127.9,2021-01-03
14520,damyantipant418@gmail.com,175,177621.64,2021-03-10
14521,joshuawable466@gmail.com,3255,112532.1,2020-07-10
14522,arinuppal32@gmail.com,500,215723.11,2024-02-19
14523,shauryamalhotra653@gmail.com,796,63931.32,2023-04-18
14524,mahikaraghavan374@gmail.com,2423,117083.48,2022-01-08
14525,dakshasoni364@gmail.com,573,198888.49,2023-09-05
14526,aayushsaha746@gmail.com,3454,59369.37,2022-04-27
14527,virajchandra710@gmail.com,3192,24159.32,2020-12-16
14528,leenachana735@gmail.com,1327,155046.21,2020-05-07
14529,upkaarkanda394@gmail.com,1819,14283.35,2023-10-22
14530,prishabhavsar559@gmail.com,2017,46095.72,2021-05-20
14531,binaranganathan727@gmail.com,3046,210527.53,2024-01-25
14532,vincenttak295@gmail.com,282,133617.18,2022-02-23
14533,nandiniraj891@gmail.com,2079,252838.96,2024-08-18
14534,alexandermammen860@gmail.com,1851,53614.85,2021-02-20
14535,falgunipanchal139@gmail.com,3318,142483.81,2020-09-19
14536,janakiprasad106@gmail.com,682,181966.76,2024-04-03
14537,poojasodhi952@gmail.com,545,56358.81,2023-04-05
14538,hardikraju111@gmail.com,714,232540.95,2023-12-14
14539,bachittarshetty614@gmail.com,1464,190854.31,2024-02-20
14540,pratyushnanda563@gmail.com,1442,21257.03,2024-06-27
14541,ladlikurian48@gmail.com,1515,146980.66,2023-07-30
14542,anitakapadia378@gmail.com,452,180876.54,2024-03-27
14543,jairajvarkey665@gmail.com,3638,102795.47,2023-03-30
14544,varshabath525@gmail.com,2122,31610.81,2024-08-30
14545,nisharastogi120@gmail.com,2282,172276.7,2021-12-13
14546,waidakannan588@gmail.com,1413,326899.44,2020-01-05
14547,rajataramanathan535@gmail.com,1604,119041.27,2021-03-22
14548,quincynatt29@gmail.com,3268,275539.29,2022-04-01
14549,mahikajha147@gmail.com,2540,89816.89,2022-03-06
14550,rishiraman505@gmail.com,3037,167243.65,2024-06-06
14551,shravyatak165@gmail.com,266,211721.8,2020-06-15
14552,yahviandra513@gmail.com,848,149326.91,2023-05-06
14553,kritikachaudhary914@gmail.com,919,126181.15,2024-07-20
14554,kalpitchhabra833@gmail.com,2361,208090.2,2021-01-31
14555,wyattnayak485@gmail.com,388,301316.41,2023-10-31
14556,gaurimahal955@gmail.com,2167,174046.95,2020-02-10
14557,krishnamishra535@gmail.com,3515,108715.19,2020-11-24
14558,yaminisaran737@gmail.com,1883,134819.88,2024-07-08
14559,ekantikanadkarni916@gmail.com,1119,351576.61,2024-05-23
14560,lavanyadave24@gmail.com,3810,160792.57,2024-11-29
14561,amarakalita77@gmail.com,3209,102446.9,2021-02-12
14562,nilimakari379@gmail.com,3136,58394.57,2024-04-01
14563,williambatra680@gmail.com,73,3927.91,2021-12-23
14564,hiralsunder562@gmail.com,2777,179086.74,2021-10-24
14565,gayathrinazareth614@gmail.com,1234,202371.36,2023-05-14
14566,yashodaupadhyay745@gmail.com,1028,118264.31,2020-12-08
14567,gavinchowdhury294@gmail.com,635,148802.37,2023-01-01
14568,chakrikapandit874@gmail.com,321,56363.06,2020-08-26
14569,vedamunshi922@gmail.com,2368,160634.28,2020-09-05
14570,chasmumnarasimhan636@gmail.com,2899,188519.63,2023-12-27
14571,chamankara367@gmail.com,566,107186.86,2020-03-02
14572,wakeetabuch730@gmail.com,3147,285236.21,2023-03-22
14573,ojaskumer403@gmail.com,1929,83031.49,2022-11-05
14574,girikkamdar730@gmail.com,1100,172678.13,2024-07-10
14575,jaichopra407@gmail.com,921,217865.38,2022-04-21
14576,ojasvipant552@gmail.com,3439,143816.84,2021-07-06
14577,yochanaluthra715@gmail.com,563,134921.85,2021-12-17
14578,divyapadmanabhan761@gmail.com,2017,35690.71,2022-03-13
14579,chamanedwin827@gmail.com,3782,258587.32,2021-05-03
14580,joshuaswaminathan372@gmail.com,765,136408.54,2020-09-18
14581,warhimall317@gmail.com,3323,192989.23,2023-01-09
14582,kashvitaneja38@gmail.com,1801,203817.64,2021-07-20
14583,abhimanyusem677@gmail.com,3427,99736.12,2021-01-09
14584,binahegde406@gmail.com,765,134197.71,2021-07-23
14585,omganguly265@gmail.com,2898,256758.59,2024-06-27
14586,pushtisandal126@gmail.com,1428,60624.19,2023-12-18
14587,unnimaharaj609@gmail.com,1685,320233.45,2023-01-19
14588,meghapandya163@gmail.com,862,90410.18,2024-07-26
14589,vasudhaprasad379@gmail.com,1078,55638.6,2022-02-13
14590,jagratimangal80@gmail.com,2012,160584.72,2023-11-20
14591,vedantsolanki69@gmail.com,2223,326667.86,2022-02-12
14592,patrickbobal708@gmail.com,2053,2877.27,2024-07-04
14593,lekharanganathan715@gmail.com,2860,138718.74,2021-07-24
14594,pushtibrahmbhatt642@gmail.com,1410,188101.2,2021-05-31
14595,aahanadash384@gmail.com,2079,152692.0,2021-04-28
14596,avibhasin280@gmail.com,1047,180553.73,2023-02-27
14597,nihalarora879@gmail.com,3257,92557.35,2020-04-19
14598,praneelnarain50@gmail.com,562,102022.25,2021-12-25
14599,harshilbansal392@gmail.com,564,138126.19,2022-06-03
14600,yochanakapur704@gmail.com,1314,59608.95,2023-12-21
14601,neelimagala982@gmail.com,968,146425.09,2020-06-08
14602,adyamannan968@gmail.com,2652,118900.38,2021-04-15
14603,harishmannan587@gmail.com,1203,112396.39,2024-02-15
14604,vanshasaini578@gmail.com,2918,175640.51,2020-10-07
14605,atikalla846@gmail.com,1800,4347.24,2020-06-21
14606,kavyathakkar610@gmail.com,1413,131672.79,2020-09-24
14607,deeparay742@gmail.com,3726,335388.3,2024-03-04
14608,aashiloyal676@gmail.com,794,63111.23,2022-05-13
14609,leelaloyal566@gmail.com,420,252840.04,2023-05-03
14610,ayushkala302@gmail.com,1699,154372.49,2023-01-17
14611,jyotisaraf262@gmail.com,291,101763.38,2021-08-22
14612,ranbirbarad52@gmail.com,1310,44348.67,2024-07-29
14613,alkasandhu752@gmail.com,2626,161174.56,2024-11-30
14614,sachigolla963@gmail.com,2360,266271.77,2020-07-28
14615,aachaltaneja98@gmail.com,791,118863.11,2021-07-19
14616,bhavanisengupta954@gmail.com,1004,143523.09,2021-12-15
14617,ishanivora602@gmail.com,1846,230829.67,2024-03-23
14618,vinayadada359@gmail.com,1635,177269.66,2020-06-08
14619,mohammedganguly903@gmail.com,3530,24217.94,2020-12-25
14620,anmoldube365@gmail.com,1933,157910.98,2024-02-24
14621,oeshikhatri565@gmail.com,280,270978.79,2021-04-05
14622,mekhalabarman96@gmail.com,2982,147044.71,2021-07-22
14623,ompingle344@gmail.com,854,69319.15,2023-12-27
14624,anthonykaul376@gmail.com,1215,181057.2,2024-07-18
14625,ekajaborra827@gmail.com,108,134123.48,2021-08-30
14626,abeercomar462@gmail.com,2063,3672.45,2020-11-04
14627,ekarajborra559@gmail.com,3198,15663.35,2022-02-08
14628,tanmayimadan308@gmail.com,2848,228008.57,2022-02-01
14629,parthrout490@gmail.com,37,91409.38,2023-03-14
14630,davidkumer896@gmail.com,2906,77400.29,2022-10-16
14631,keyasethi439@gmail.com,2642,147148.92,2020-08-08
14632,chanakyachoudhury198@gmail.com,712,98463.76,2024-03-12
14633,dhritiraja309@gmail.com,3791,158003.89,2023-01-16
14634,leenaraja354@gmail.com,3249,133782.4,2021-07-15
14635,ijayabajwa624@gmail.com,3617,54000.35,2021-05-25
14636,binaguha607@gmail.com,1995,109104.18,2021-03-24
14637,jhalakminhas594@gmail.com,451,185420.27,2024-04-12
14638,hardiknagarajan451@gmail.com,1955,153353.44,2020-05-10
14639,chamanahuja307@gmail.com,536,143444.6,2020-09-12
14640,varenyanath56@gmail.com,2319,304990.74,2023-06-12
14641,kamyatandon730@gmail.com,2153,208483.0,2021-04-20
14642,chandanishah807@gmail.com,3463,218195.3,2023-10-17
14643,samarthdeep119@gmail.com,3251,136722.53,2024-10-10
14644,ektabedi999@gmail.com,2110,167611.62,2024-12-19
14645,oviyaganesh723@gmail.com,2838,115512.0,2024-01-10
14646,qarinrai663@gmail.com,3511,212203.98,2021-04-01
14647,jeetmital715@gmail.com,2032,141168.01,2023-12-23
14648,abdulkata290@gmail.com,953,167790.22,2021-09-19
14649,devanshbatta574@gmail.com,1549,162848.9,2021-10-17
14650,chakradhardubey838@gmail.com,551,148546.65,2020-01-04
14651,lajitanori13@gmail.com,2386,385055.05,2022-03-26
14652,riyadutt122@gmail.com,380,96670.46,2022-08-23
14653,xitipant143@gmail.com,701,95943.08,2023-11-12
14654,niharikarattan554@gmail.com,807,205527.74,2024-11-14
14655,chamanmore141@gmail.com,412,102386.48,2023-12-27
14656,samueldin891@gmail.com,629,126687.49,2023-11-16
14657,tamannadevan55@gmail.com,3210,63087.12,2021-04-28
14658,zinalhayer842@gmail.com,2487,189324.63,2024-11-29
14659,vidhikar683@gmail.com,2844,190340.58,2021-02-16
14660,vanshamane155@gmail.com,1159,124784.64,2021-05-13
14661,edhithasawhney66@gmail.com,2922,207185.34,2020-05-31
14662,jaiuppal131@gmail.com,3371,1350.0,2020-09-16
14663,yashasvibhargava257@gmail.com,2608,93451.73,2024-04-18
14664,kevinvenkatesh672@gmail.com,507,136401.67,2024-01-12
14665,abhanatarajan337@gmail.com,1281,56217.4,2021-09-08
14666,unnicomar514@gmail.com,2597,10102.96,2023-01-08
14667,urmimishra430@gmail.com,1017,125368.32,2022-06-22
14668,isaiahdass4@gmail.com,3467,205521.61,2022-01-03
14669,anayom144@gmail.com,496,252568.67,2021-10-29
14670,nathanielmall650@gmail.com,2702,106216.97,2021-04-16
14671,ryanverma669@gmail.com,1808,208657.27,2022-08-02
14672,onkaramble943@gmail.com,3676,200923.36,2022-12-24
14673,dakshoak111@gmail.com,3752,247488.65,2024-01-04
14674,chakrikabajaj595@gmail.com,1603,121984.72,2024-02-23
14675,ekbalraval632@gmail.com,151,6119.96,2023-09-05
14676,aadikibe683@gmail.com,2921,155614.87,2024-07-31
14677,williamsaran630@gmail.com,1232,68896.5,2023-10-23
14678,ayaanbala126@gmail.com,3570,92119.59,2022-04-17
14679,darshnarang81@gmail.com,609,125902.47,2023-12-27
14680,reyanshsundaram443@gmail.com,3938,122885.79,2022-09-13
14681,saimand71@gmail.com,3900,161324.74,2024-04-19
14682,ucchalray274@gmail.com,3738,206252.51,2024-12-16
14683,kevinwagle600@gmail.com,335,120581.15,2023-07-19
14684,gaurijaggi111@gmail.com,1759,181655.8,2024-03-01
14685,anitaanne959@gmail.com,3801,151185.28,2024-01-02
14686,raaginigrover826@gmail.com,2571,224839.55,2020-03-20
14687,amritavarty759@gmail.com,435,134912.65,2021-05-03
14688,urvashideshmukh750@gmail.com,1613,143685.87,2024-10-11
14689,zarnachaudhuri797@gmail.com,2571,120047.96,2024-11-28
14690,alkabaria630@gmail.com,2671,137020.12,2021-12-29
14691,manbirravi641@gmail.com,1977,87320.95,2021-12-27
14692,ekajagokhale779@gmail.com,262,79392.22,2023-09-13
14693,virajkhanna178@gmail.com,3067,212061.23,2024-05-02
14694,qadimshroff875@gmail.com,216,63343.87,2024-09-18
14695,unnatichatterjee474@gmail.com,3948,124470.55,2021-04-10
14696,sarthakjoshi632@gmail.com,601,231227.42,2021-10-09
14697,tanayseth812@gmail.com,3260,121783.94,2020-12-31
14698,ekapadshukla870@gmail.com,846,216299.24,2020-10-26
14699,bhavinihanda162@gmail.com,1865,102716.34,2024-10-13
14700,anyamandal560@gmail.com,590,65906.91,2021-02-09
14701,michaelsachdev403@gmail.com,2697,22413.93,2022-05-21
14702,binachauhan434@gmail.com,3764,255017.93,2023-12-13
14703,zayyankakar367@gmail.com,790,59050.31,2023-01-26
14704,ekapadsom100@gmail.com,2411,209774.93,2023-04-27
14705,mugdharau66@gmail.com,1682,70004.24,2022-08-14
14706,luckypurohit545@gmail.com,2333,255390.71,2024-07-20
14707,advayvarkey696@gmail.com,3812,326542.62,2022-11-15
14708,tejassavant6@gmail.com,2124,15077.6,2021-11-22
14709,edhithaloke113@gmail.com,3763,63219.49,2022-07-29
14710,edhithaghosh102@gmail.com,1470,211850.55,2024-09-16
14711,benjaminkohli378@gmail.com,514,191043.43,2023-05-07
14712,benjaminbhattacharyya294@gmail.com,1975,212153.75,2020-10-14
14713,jasonvarghese58@gmail.com,288,104099.56,2020-05-20
14714,bhavyasheth708@gmail.com,260,309002.73,2021-06-16
14715,wazirhanda501@gmail.com,3486,159443.96,2022-12-13
14716,mayagarde147@gmail.com,184,52642.99,2021-07-05
14717,kritikakala52@gmail.com,686,129748.12,2022-04-03
14718,bhavyasheth708@gmail.com,1126,53714.65,2024-07-09
14719,kiaansama986@gmail.com,3671,277275.31,2020-06-06
14720,abhakonda195@gmail.com,3841,97173.5,2020-09-28
14721,mitaligera359@gmail.com,438,189398.68,2024-09-26
14722,chakradevlal943@gmail.com,1115,112346.15,2022-10-24
14723,ekiyadoshi334@gmail.com,963,100769.02,2023-05-15
14724,matthewdash691@gmail.com,3167,2820.33,2022-02-23
14725,ikshitamohanty783@gmail.com,400,197853.97,2023-08-21
14726,idikajha572@gmail.com,3938,253934.5,2020-05-27
14727,advaykoshy420@gmail.com,534,76722.59,2022-12-26
14728,baljiwanparekh81@gmail.com,3431,26381.67,2024-07-26
14729,imaranhanda668@gmail.com,2645,214265.28,2023-02-04
14730,omdar521@gmail.com,2551,18300.69,2020-05-30
14731,nicholasbakshi791@gmail.com,2722,247562.63,2024-08-15
14732,ekavirnazareth242@gmail.com,3287,77648.39,2024-08-09
14733,vedikakale8@gmail.com,1276,61736.58,2023-11-12
14734,azaanmadan191@gmail.com,2742,169876.99,2022-11-29
14735,ishitabali720@gmail.com,765,66948.86,2020-01-05
14736,baljiwankapoor917@gmail.com,2,93431.11,2024-06-20
14737,trivenisalvi925@gmail.com,886,178318.55,2023-01-22
14738,urvashibal107@gmail.com,927,44328.99,2023-10-27
14739,ranveeroommen245@gmail.com,162,281393.54,2022-04-09
14740,gavinarora315@gmail.com,3505,153491.21,2022-12-20
14741,harishrau697@gmail.com,1948,46562.72,2024-06-13
14742,ishanigola215@gmail.com,3364,68620.37,2020-12-22
14743,warhibassi387@gmail.com,929,229331.71,2020-08-26
14744,teerthramakrishnan376@gmail.com,1256,198084.23,2020-03-30
14745,onkarkarnik822@gmail.com,546,260942.45,2023-03-25
14746,tanishparmer364@gmail.com,222,95380.57,2020-06-06
14747,aashidesai340@gmail.com,3822,173726.71,2024-04-07
14748,jatinwadhwa962@gmail.com,2735,184125.43,2024-09-21
14749,teerthgoel496@gmail.com,3216,205621.4,2021-07-31
14750,yaminiwalla441@gmail.com,1654,240182.49,2023-09-10
14751,michaelrandhawa824@gmail.com,1585,92618.89,2023-11-10
14752,rachitamukhopadhyay221@gmail.com,1202,140866.38,2022-12-06
14753,lopabajaj200@gmail.com,3007,101188.02,2023-04-22
14754,divyasandal574@gmail.com,2589,145791.05,2022-01-28
14755,ekanibhattacharyya557@gmail.com,3823,205874.62,2023-06-07
14756,garimagoyal588@gmail.com,2133,17677.16,2021-10-22
14757,riyasarna12@gmail.com,3914,238749.73,2024-01-17
14758,veernarayanan670@gmail.com,3692,58865.43,2020-07-25
14759,samarthdeep119@gmail.com,719,125410.37,2022-11-21
14760,pallavikrishna384@gmail.com,3761,249515.35,2022-02-18
14761,rudraloyal822@gmail.com,3373,176240.78,2021-11-06
14762,yachanakorpal735@gmail.com,3712,177162.4,2024-04-18
14763,maxjani735@gmail.com,434,55549.92,2020-07-02
14764,harshilmammen410@gmail.com,581,66473.13,2024-01-01
14765,balendrabail705@gmail.com,678,225300.51,2021-12-17
14766,benjaminpillai540@gmail.com,148,102868.52,2024-03-23
14767,ojasvichatterjee622@gmail.com,1535,110407.05,2023-01-26
14768,madhavimemon985@gmail.com,2903,227116.1,2021-11-10
14769,eeshabala947@gmail.com,2001,66006.92,2023-01-24
14770,xitiray116@gmail.com,918,171538.81,2022-01-04
14771,tanmayirama90@gmail.com,3500,153432.59,2020-11-24
14772,vanshadash555@gmail.com,3310,149785.14,2020-01-14
14773,watikakhurana960@gmail.com,3722,108525.15,2022-02-08
14774,quincykoshy337@gmail.com,2883,103611.59,2023-09-27
14775,anvimaharaj482@gmail.com,1465,63730.87,2020-11-09
14776,bahadurjittrivedi232@gmail.com,3025,188613.2,2023-06-07
14777,atharvbail527@gmail.com,3723,96548.06,2024-08-16
14778,rakshaverma252@gmail.com,2547,227499.57,2022-08-22
14779,aarushbatta834@gmail.com,3481,132035.6,2022-12-31
14780,upasnasarraf515@gmail.com,500,65323.96,2021-05-18
14781,irakade636@gmail.com,2376,130974.89,2022-06-18
14782,kalpitkarpe65@gmail.com,670,117131.42,2023-06-18
14783,gaganguha700@gmail.com,224,230728.27,2022-06-05
14784,isaiahbiswas995@gmail.com,2241,120479.98,2022-10-14
14785,kamalamorar429@gmail.com,3655,127903.17,2020-02-20
14786,lilasule397@gmail.com,2142,262923.74,2020-07-03
14787,qadimshroff875@gmail.com,3495,190661.39,2024-05-20
14788,balhaarkonda679@gmail.com,3681,283016.48,2024-10-03
14789,lohitbansal89@gmail.com,2008,250723.6,2024-03-28
14790,karandesai716@gmail.com,2202,79026.99,2023-04-16
14791,rohanbala431@gmail.com,3457,229196.07,2021-02-11
14792,jasmitdubey769@gmail.com,3064,272024.26,2020-02-04
14793,arinuppal32@gmail.com,2166,272625.05,2020-06-03
14794,aashiloyal761@gmail.com,1242,229047.68,2023-10-27
14795,amarachander360@gmail.com,3892,227401.84,2022-04-07
14796,ojasvihora156@gmail.com,846,125787.12,2022-03-28
14797,kalpitkarpe65@gmail.com,1379,83009.43,2023-02-13
14798,harrisonramaswamy426@gmail.com,1527,121822.61,2020-03-09
14799,oviyamurty733@gmail.com,1904,16816.88,2020-10-24
14800,adityapalan730@gmail.com,1591,257423.63,2022-05-01
14801,ayushkala302@gmail.com,1021,127336.56,2022-12-07
14802,alkahanda995@gmail.com,2375,253306.46,2021-02-19
14803,ucchalbabu647@gmail.com,1023,51480.03,2021-04-20
14804,ekantaparikh184@gmail.com,961,236609.99,2021-10-01
14805,raghavmohanty275@gmail.com,3995,110409.55,2021-03-08
14806,binadeshpande555@gmail.com,2294,47250.45,2021-12-13
14807,eshanaganesh42@gmail.com,1249,280169.44,2023-10-09
14808,iraraja823@gmail.com,2858,238584.93,2021-02-06
14809,eeshasarkar488@gmail.com,2560,166943.39,2021-05-21
14810,girishmenon267@gmail.com,2269,152715.03,2021-06-25
14811,leelatailor202@gmail.com,1252,185160.8,2024-08-26
14812,danielkhalsa449@gmail.com,618,165570.29,2023-11-12
14813,madhavwason792@gmail.com,1482,86617.92,2022-06-11
14814,anamikasama280@gmail.com,1483,117035.82,2022-05-05
14815,sachiramaswamy309@gmail.com,1393,306857.43,2021-09-21
14816,yauvaniyogi258@gmail.com,2935,363772.54,2021-03-09
14817,noahd’alia910@gmail.com,3116,275013.48,2020-03-08
14818,gavinarora315@gmail.com,2857,188257.92,2020-01-12
14819,yastinarula29@gmail.com,2050,122980.08,2020-09-16
14820,zashilchana505@gmail.com,1249,86145.13,2023-08-12
